,time,rank,artist,song,sales
1360,03/05/2017 10:31,1,Ed Sheeran,Shape of You,25930
1361,03/05/2017 10:31,8,Ed Sheeran,Perfect,8147
1362,03/05/2017 10:31,20,Ed Sheeran,Dive,5517
1363,03/05/2017 10:31,33,Ed Sheeran,Happier,3564
1364,03/05/2017 10:31,40,Ed Sheeran,Galway Girl,3339
1365,03/05/2017 10:31,48,Ed Sheeran,Castle on the Hill,2808
1366,03/05/2017 10:31,55,Ed Sheeran,Supermarket Flowers,2504
1367,03/05/2017 10:31,66,Ed Sheeran,Save Myself,2114
1368,03/05/2017 10:31,76,Ed Sheeran,New Man,1912
1369,03/05/2017 10:31,78,Ed Sheeran,Thinking Out Loud,1890
1370,03/05/2017 10:31,83,Ed Sheeran,How Would You Feel (Paean),1754
1371,03/05/2017 11:01,1,Ed Sheeran,Shape of You,27765
1372,03/05/2017 11:01,8,Ed Sheeran,Perfect,8504
1373,03/05/2017 11:01,20,Ed Sheeran,Dive,5613
1374,03/05/2017 11:01,36,Ed Sheeran,Happier,3610
1375,03/05/2017 11:01,39,Ed Sheeran,Castle on the Hill,3416
1376,03/05/2017 11:01,40,Ed Sheeran,Galway Girl,3372
1377,03/05/2017 11:01,43,Ed Sheeran,Thinking Out Loud,3237
1378,03/05/2017 11:01,55,Ed Sheeran,Supermarket Flowers,2535
1379,03/05/2017 11:01,67,Ed Sheeran,Save Myself,2112
1380,03/05/2017 11:01,76,Ed Sheeran,New Man,1918
1381,03/05/2017 11:01,80,Ed Sheeran,How Would You Feel (Paean),1840
1382,03/05/2017 11:31,1,Ed Sheeran,Shape of You,27673
1383,03/05/2017 11:31,8,Ed Sheeran,Perfect,8476
1384,03/05/2017 11:31,20,Ed Sheeran,Dive,5594
1385,03/05/2017 11:31,36,Ed Sheeran,Happier,3598
1386,03/05/2017 11:31,39,Ed Sheeran,Castle on the Hill,3405
1387,03/05/2017 11:31,40,Ed Sheeran,Galway Girl,3361
1388,03/05/2017 11:31,43,Ed Sheeran,Thinking Out Loud,3226
1389,03/05/2017 11:31,55,Ed Sheeran,Supermarket Flowers,2527
1390,03/05/2017 11:31,67,Ed Sheeran,Save Myself,2105
1391,03/05/2017 11:31,76,Ed Sheeran,New Man,1912
1392,03/05/2017 11:31,80,Ed Sheeran,How Would You Feel (Paean),1834
1393,03/05/2017 12:01,1,Ed Sheeran,Shape of You,27581
1394,03/05/2017 12:01,8,Ed Sheeran,Perfect,8447
1395,03/05/2017 12:01,20,Ed Sheeran,Dive,5575
1396,03/05/2017 12:01,36,Ed Sheeran,Happier,3586
1397,03/05/2017 12:01,39,Ed Sheeran,Castle on the Hill,3394
1398,03/05/2017 12:01,40,Ed Sheeran,Galway Girl,3350
1399,03/05/2017 12:01,43,Ed Sheeran,Thinking Out Loud,3215
1400,03/05/2017 12:01,55,Ed Sheeran,Supermarket Flowers,2518
1401,03/05/2017 12:01,67,Ed Sheeran,Save Myself,2098
1402,03/05/2017 12:01,76,Ed Sheeran,New Man,1906
1403,03/05/2017 12:01,80,Ed Sheeran,How Would You Feel (Paean),1828
1404,03/05/2017 12:31,1,Ed Sheeran,Shape of You,27489
1405,03/05/2017 12:31,8,Ed Sheeran,Perfect,8419
1406,03/05/2017 12:31,20,Ed Sheeran,Dive,5557
1407,03/05/2017 12:31,36,Ed Sheeran,Happier,3574
1408,03/05/2017 12:31,39,Ed Sheeran,Castle on the Hill,3382
1409,03/05/2017 12:31,40,Ed Sheeran,Galway Girl,3339
1410,03/05/2017 12:31,43,Ed Sheeran,Thinking Out Loud,3205
1411,03/05/2017 12:31,55,Ed Sheeran,Supermarket Flowers,2510
1412,03/05/2017 12:31,67,Ed Sheeran,Save Myself,2091
1413,03/05/2017 12:31,76,Ed Sheeran,New Man,1899
1414,03/05/2017 12:31,80,Ed Sheeran,How Would You Feel (Paean),1822
1415,03/05/2017 13:01,1,Ed Sheeran,Shape of You,27464
1416,03/05/2017 13:01,8,Ed Sheeran,Perfect,8039
1417,03/05/2017 13:01,22,Ed Sheeran,Dive,5216
1418,03/05/2017 13:01,36,Ed Sheeran,Castle on the Hill,3456
1419,03/05/2017 13:01,37,Ed Sheeran,Happier,3363
1420,03/05/2017 13:01,41,Ed Sheeran,Thinking Out Loud,3175
1421,03/05/2017 13:01,43,Ed Sheeran,Galway Girl,3141
1422,03/05/2017 13:01,58,Ed Sheeran,Supermarket Flowers,2384
1423,03/05/2017 13:01,72,Ed Sheeran,Save Myself,1938
1424,03/05/2017 13:01,79,Ed Sheeran,New Man,1797
1425,03/05/2017 13:01,83,Ed Sheeran,How Would You Feel (Paean),1696
1426,03/05/2017 13:31,1,Ed Sheeran,Shape of You,27373
1427,03/05/2017 13:31,8,Ed Sheeran,Perfect,8013
1428,03/05/2017 13:31,22,Ed Sheeran,Dive,5199
1429,03/05/2017 13:31,36,Ed Sheeran,Castle on the Hill,3445
1430,03/05/2017 13:31,37,Ed Sheeran,Happier,3351
1431,03/05/2017 13:31,41,Ed Sheeran,Thinking Out Loud,3164
1432,03/05/2017 13:31,43,Ed Sheeran,Galway Girl,3131
1433,03/05/2017 13:31,58,Ed Sheeran,Supermarket Flowers,2376
1434,03/05/2017 13:31,72,Ed Sheeran,Save Myself,1931
1435,03/05/2017 13:31,79,Ed Sheeran,New Man,1791
1436,03/05/2017 13:31,83,Ed Sheeran,How Would You Feel (Paean),1691
1437,03/05/2017 14:01,1,Ed Sheeran,Shape of You,27547
1438,03/05/2017 14:01,8,Ed Sheeran,Perfect,7849
1439,03/05/2017 14:01,22,Ed Sheeran,Dive,5041
1440,03/05/2017 14:01,36,Ed Sheeran,Castle on the Hill,3447
1441,03/05/2017 14:01,39,Ed Sheeran,Happier,3232
1442,03/05/2017 14:01,42,Ed Sheeran,Galway Girl,3070
1443,03/05/2017 14:01,43,Ed Sheeran,Thinking Out Loud,3026
1444,03/05/2017 14:01,58,Ed Sheeran,Supermarket Flowers,2300
1445,03/05/2017 14:01,74,Ed Sheeran,Save Myself,1870
1446,03/05/2017 14:01,79,Ed Sheeran,New Man,1739
1447,03/05/2017 14:01,84,Ed Sheeran,How Would You Feel (Paean),1644
1448,03/05/2017 14:31,1,Ed Sheeran,Shape of You,27457
1449,03/05/2017 14:31,8,Ed Sheeran,Perfect,7823
1450,03/05/2017 14:31,22,Ed Sheeran,Dive,5024
1451,03/05/2017 14:31,36,Ed Sheeran,Castle on the Hill,3436
1452,03/05/2017 14:31,39,Ed Sheeran,Happier,3221
1453,03/05/2017 14:31,42,Ed Sheeran,Galway Girl,3060
1454,03/05/2017 14:31,43,Ed Sheeran,Thinking Out Loud,3017
1455,03/05/2017 14:31,58,Ed Sheeran,Supermarket Flowers,2293
1456,03/05/2017 14:31,74,Ed Sheeran,Save Myself,1864
1457,03/05/2017 14:31,79,Ed Sheeran,New Man,1733
1458,03/05/2017 14:31,84,Ed Sheeran,How Would You Feel (Paean),1639
1459,03/05/2017 15:01,1,Ed Sheeran,Shape of You,27368
1460,03/05/2017 15:01,8,Ed Sheeran,Perfect,7797
1461,03/05/2017 15:01,22,Ed Sheeran,Dive,5008
1462,03/05/2017 15:01,36,Ed Sheeran,Castle on the Hill,3424
1463,03/05/2017 15:01,39,Ed Sheeran,Happier,3211
1464,03/05/2017 15:01,42,Ed Sheeran,Galway Girl,3050
1465,03/05/2017 15:01,43,Ed Sheeran,Thinking Out Loud,3007
1466,03/05/2017 15:01,58,Ed Sheeran,Supermarket Flowers,2285
1467,03/05/2017 15:01,74,Ed Sheeran,Save Myself,1857
1468,03/05/2017 15:01,79,Ed Sheeran,New Man,1727
1469,03/05/2017 15:01,84,Ed Sheeran,How Would You Feel (Paean),1634
1470,03/05/2017 15:31,1,Ed Sheeran,Shape of You,27280
1471,03/05/2017 15:31,8,Ed Sheeran,Perfect,7772
1472,03/05/2017 15:31,22,Ed Sheeran,Dive,4992
1473,03/05/2017 15:31,36,Ed Sheeran,Castle on the Hill,3413
1474,03/05/2017 15:31,39,Ed Sheeran,Happier,3200
1475,03/05/2017 15:31,42,Ed Sheeran,Galway Girl,3040
1476,03/05/2017 15:31,43,Ed Sheeran,Thinking Out Loud,2997
1477,03/05/2017 15:31,58,Ed Sheeran,Supermarket Flowers,2278
1478,03/05/2017 15:31,74,Ed Sheeran,Save Myself,1852
1479,03/05/2017 15:31,79,Ed Sheeran,New Man,1722
1480,03/05/2017 15:31,84,Ed Sheeran,How Would You Feel (Paean),1628
1481,03/05/2017 16:01,1,Ed Sheeran,Shape of You,27193
1482,03/05/2017 16:01,8,Ed Sheeran,Perfect,7748
1483,03/05/2017 16:01,22,Ed Sheeran,Dive,4976
1484,03/05/2017 16:01,36,Ed Sheeran,Castle on the Hill,3402
1485,03/05/2017 16:01,39,Ed Sheeran,Happier,3190
1486,03/05/2017 16:01,42,Ed Sheeran,Galway Girl,3031
1487,03/05/2017 16:01,43,Ed Sheeran,Thinking Out Loud,2987
1488,03/05/2017 16:01,58,Ed Sheeran,Supermarket Flowers,2270
1489,03/05/2017 16:01,74,Ed Sheeran,Save Myself,1846
1490,03/05/2017 16:01,79,Ed Sheeran,New Man,1716
1491,03/05/2017 16:01,84,Ed Sheeran,How Would You Feel (Paean),1623
1492,03/05/2017 16:31,1,Ed Sheeran,Shape of You,27107
1493,03/05/2017 16:31,8,Ed Sheeran,Perfect,7723
1494,03/05/2017 16:31,22,Ed Sheeran,Dive,4960
1495,03/05/2017 16:31,36,Ed Sheeran,Castle on the Hill,3392
1496,03/05/2017 16:31,39,Ed Sheeran,Happier,3180
1497,03/05/2017 16:31,42,Ed Sheeran,Galway Girl,3021
1498,03/05/2017 16:31,43,Ed Sheeran,Thinking Out Loud,2978
1499,03/05/2017 16:31,58,Ed Sheeran,Supermarket Flowers,2263
1500,03/05/2017 16:31,74,Ed Sheeran,Save Myself,1840
1501,03/05/2017 16:31,79,Ed Sheeran,New Man,1711
1502,03/05/2017 16:31,84,Ed Sheeran,How Would You Feel (Paean),1618
1503,03/05/2017 17:01,1,Ed Sheeran,Shape of You,27022
1504,03/05/2017 17:01,8,Ed Sheeran,Perfect,7699
1505,03/05/2017 17:01,22,Ed Sheeran,Dive,4945
1506,03/05/2017 17:01,36,Ed Sheeran,Castle on the Hill,3381
1507,03/05/2017 17:01,39,Ed Sheeran,Happier,3170
1508,03/05/2017 17:01,42,Ed Sheeran,Galway Girl,3012
1509,03/05/2017 17:01,43,Ed Sheeran,Thinking Out Loud,2969
1510,03/05/2017 17:01,58,Ed Sheeran,Supermarket Flowers,2256
1511,03/05/2017 17:01,74,Ed Sheeran,Save Myself,1834
1512,03/05/2017 17:01,79,Ed Sheeran,New Man,1705
1513,03/05/2017 17:01,84,Ed Sheeran,How Would You Feel (Paean),1613
1514,03/05/2017 17:31,1,Ed Sheeran,Shape of You,27337
1515,03/05/2017 17:31,8,Ed Sheeran,Perfect,7639
1516,03/05/2017 17:31,22,Ed Sheeran,Dive,4852
1517,03/05/2017 17:31,35,Ed Sheeran,Castle on the Hill,3427
1518,03/05/2017 17:31,42,Ed Sheeran,Happier,3100
1519,03/05/2017 17:31,43,Ed Sheeran,Galway Girl,2947
1520,03/05/2017 17:31,45,Ed Sheeran,Thinking Out Loud,2900
1521,03/05/2017 17:31,62,Ed Sheeran,Supermarket Flowers,2233
1522,03/05/2017 17:31,75,Ed Sheeran,Save Myself,1772
1523,03/05/2017 17:31,81,Ed Sheeran,New Man,1669
1524,03/05/2017 17:31,87,Ed Sheeran,How Would You Feel (Paean),1562
1525,03/05/2017 18:01,1,Ed Sheeran,Shape of You,27254
1526,03/05/2017 18:01,8,Ed Sheeran,Perfect,7615
1527,03/05/2017 18:01,22,Ed Sheeran,Dive,4837
1528,03/05/2017 18:01,35,Ed Sheeran,Castle on the Hill,3417
1529,03/05/2017 18:01,42,Ed Sheeran,Happier,3091
1530,03/05/2017 18:01,43,Ed Sheeran,Galway Girl,2938
1531,03/05/2017 18:01,45,Ed Sheeran,Thinking Out Loud,2891
1532,03/05/2017 18:01,62,Ed Sheeran,Supermarket Flowers,2226
1533,03/05/2017 18:01,75,Ed Sheeran,Save Myself,1767
1534,03/05/2017 18:01,81,Ed Sheeran,New Man,1663
1535,03/05/2017 18:01,87,Ed Sheeran,How Would You Feel (Paean),1557
1536,03/05/2017 18:32,1,Ed Sheeran,Shape of You,27173
1537,03/05/2017 18:32,8,Ed Sheeran,Perfect,7593
1538,03/05/2017 18:32,22,Ed Sheeran,Dive,4823
1539,03/05/2017 18:32,35,Ed Sheeran,Castle on the Hill,3407
1540,03/05/2017 18:32,42,Ed Sheeran,Happier,3082
1541,03/05/2017 18:32,43,Ed Sheeran,Galway Girl,2929
1542,03/05/2017 18:32,45,Ed Sheeran,Thinking Out Loud,2882
1543,03/05/2017 18:32,62,Ed Sheeran,Supermarket Flowers,2219
1544,03/05/2017 18:32,75,Ed Sheeran,Save Myself,1761
1545,03/05/2017 18:32,81,Ed Sheeran,New Man,1659
1546,03/05/2017 18:32,87,Ed Sheeran,How Would You Feel (Paean),1552
1547,03/05/2017 19:02,1,Ed Sheeran,Shape of You,27093
1548,03/05/2017 19:02,8,Ed Sheeran,Perfect,7570
1549,03/05/2017 19:02,22,Ed Sheeran,Dive,4809
1550,03/05/2017 19:02,35,Ed Sheeran,Castle on the Hill,3397
1551,03/05/2017 19:02,42,Ed Sheeran,Happier,3072
1552,03/05/2017 19:02,43,Ed Sheeran,Galway Girl,2920
1553,03/05/2017 19:02,45,Ed Sheeran,Thinking Out Loud,2874
1554,03/05/2017 19:02,62,Ed Sheeran,Supermarket Flowers,2213
1555,03/05/2017 19:02,75,Ed Sheeran,Save Myself,1756
1556,03/05/2017 19:02,81,Ed Sheeran,New Man,1654
1557,03/05/2017 19:02,87,Ed Sheeran,How Would You Feel (Paean),1548
1558,03/05/2017 19:32,1,Ed Sheeran,Shape of You,33036
1559,03/05/2017 19:32,9,Ed Sheeran,Perfect,9170
1560,03/05/2017 19:32,23,Ed Sheeran,Dive,5783
1561,03/05/2017 19:32,36,Ed Sheeran,Castle on the Hill,4073
1562,03/05/2017 19:32,42,Ed Sheeran,Happier,3690
1563,03/05/2017 19:32,44,Ed Sheeran,Galway Girl,3529
1564,03/05/2017 19:32,46,Ed Sheeran,Thinking Out Loud,3460
1565,03/05/2017 19:32,63,Ed Sheeran,Supermarket Flowers,2678
1566,03/05/2017 19:32,75,Ed Sheeran,Save Myself,2121
1567,03/05/2017 19:32,84,Ed Sheeran,New Man,1976
1568,03/05/2017 19:32,89,Ed Sheeran,How Would You Feel (Paean),1831
1569,03/05/2017 20:02,1,Ed Sheeran,Shape of You,32942
1570,03/05/2017 20:02,9,Ed Sheeran,Perfect,9144
1571,03/05/2017 20:02,23,Ed Sheeran,Dive,5766
1572,03/05/2017 20:02,36,Ed Sheeran,Castle on the Hill,4061
1573,03/05/2017 20:02,42,Ed Sheeran,Happier,3679
1574,03/05/2017 20:02,44,Ed Sheeran,Galway Girl,3519
1575,03/05/2017 20:02,46,Ed Sheeran,Thinking Out Loud,3450
1576,03/05/2017 20:02,63,Ed Sheeran,Supermarket Flowers,2670
1577,03/05/2017 20:02,75,Ed Sheeran,Save Myself,2115
1578,03/05/2017 20:02,84,Ed Sheeran,New Man,1970
1579,03/05/2017 20:02,89,Ed Sheeran,How Would You Feel (Paean),1826
1580,03/05/2017 20:32,1,Ed Sheeran,Shape of You,32850
1581,03/05/2017 20:32,9,Ed Sheeran,Perfect,9119
1582,03/05/2017 20:32,23,Ed Sheeran,Dive,5750
1583,03/05/2017 20:32,36,Ed Sheeran,Castle on the Hill,4050
1584,03/05/2017 20:32,42,Ed Sheeran,Happier,3669
1585,03/05/2017 20:32,44,Ed Sheeran,Galway Girl,3509
1586,03/05/2017 20:32,46,Ed Sheeran,Thinking Out Loud,3441
1587,03/05/2017 20:32,63,Ed Sheeran,Supermarket Flowers,2663
1588,03/05/2017 20:32,75,Ed Sheeran,Save Myself,2109
1589,03/05/2017 20:32,84,Ed Sheeran,New Man,1965
1590,03/05/2017 20:32,89,Ed Sheeran,How Would You Feel (Paean),1821
1591,03/05/2017 21:02,1,Ed Sheeran,Shape of You,32760
1592,03/05/2017 21:02,9,Ed Sheeran,Perfect,9094
1593,03/05/2017 21:02,23,Ed Sheeran,Dive,5735
1594,03/05/2017 21:02,36,Ed Sheeran,Castle on the Hill,4039
1595,03/05/2017 21:02,42,Ed Sheeran,Happier,3659
1596,03/05/2017 21:02,44,Ed Sheeran,Galway Girl,3499
1597,03/05/2017 21:02,46,Ed Sheeran,Thinking Out Loud,3431
1598,03/05/2017 21:02,63,Ed Sheeran,Supermarket Flowers,2655
1599,03/05/2017 21:02,75,Ed Sheeran,Save Myself,2103
1600,03/05/2017 21:02,84,Ed Sheeran,New Man,1960
1601,03/05/2017 21:02,89,Ed Sheeran,How Would You Feel (Paean),1816
1602,03/05/2017 21:32,1,Ed Sheeran,Shape of You,26783
1603,03/05/2017 21:32,9,Ed Sheeran,Perfect,7320
1604,03/05/2017 21:32,23,Ed Sheeran,Dive,4603
1605,03/05/2017 21:32,30,Ed Sheeran,Castle on the Hill,3707
1606,03/05/2017 21:32,44,Ed Sheeran,Happier,2906
1607,03/05/2017 21:32,45,Ed Sheeran,Galway Girl,2756
1608,03/05/2017 21:32,46,Ed Sheeran,Thinking Out Loud,2753
1609,03/05/2017 21:32,61,Ed Sheeran,Supermarket Flowers,2161
1610,03/05/2017 21:32,77,Ed Sheeran,Save Myself,1651
1611,03/05/2017 21:32,84,Ed Sheeran,New Man,1543
1612,03/05/2017 21:32,91,Ed Sheeran,How Would You Feel (Paean),1442
1613,03/05/2017 22:02,1,Ed Sheeran,Shape of You,26712
1614,03/05/2017 22:02,9,Ed Sheeran,Perfect,7301
1615,03/05/2017 22:02,23,Ed Sheeran,Dive,4591
1616,03/05/2017 22:02,30,Ed Sheeran,Castle on the Hill,3698
1617,03/05/2017 22:02,44,Ed Sheeran,Happier,2899
1618,03/05/2017 22:02,45,Ed Sheeran,Galway Girl,2749
1619,03/05/2017 22:02,46,Ed Sheeran,Thinking Out Loud,2746
1620,03/05/2017 22:02,61,Ed Sheeran,Supermarket Flowers,2155
1621,03/05/2017 22:02,77,Ed Sheeran,Save Myself,1647
1622,03/05/2017 22:02,84,Ed Sheeran,New Man,1539
1623,03/05/2017 22:02,91,Ed Sheeran,How Would You Feel (Paean),1438
1624,03/05/2017 22:32,1,Ed Sheeran,Shape of You,26643
1625,03/05/2017 22:32,9,Ed Sheeran,Perfect,7282
1626,03/05/2017 22:32,23,Ed Sheeran,Dive,4579
1627,03/05/2017 22:32,30,Ed Sheeran,Castle on the Hill,3688
1628,03/05/2017 22:32,44,Ed Sheeran,Happier,2891
1629,03/05/2017 22:32,45,Ed Sheeran,Galway Girl,2742
1630,03/05/2017 22:32,46,Ed Sheeran,Thinking Out Loud,2738
1631,03/05/2017 22:32,61,Ed Sheeran,Supermarket Flowers,2150
1632,03/05/2017 22:32,77,Ed Sheeran,Save Myself,1642
1633,03/05/2017 22:32,84,Ed Sheeran,New Man,1535
1634,03/05/2017 22:32,91,Ed Sheeran,How Would You Feel (Paean),1434
1635,03/05/2017 23:02,1,Ed Sheeran,Shape of You,26576
1636,03/05/2017 23:02,9,Ed Sheeran,Perfect,7264
1637,03/05/2017 23:02,23,Ed Sheeran,Dive,4568
1638,03/05/2017 23:02,30,Ed Sheeran,Castle on the Hill,3679
1639,03/05/2017 23:02,44,Ed Sheeran,Happier,2884
1640,03/05/2017 23:02,45,Ed Sheeran,Galway Girl,2735
1641,03/05/2017 23:02,46,Ed Sheeran,Thinking Out Loud,2732
1642,03/05/2017 23:02,61,Ed Sheeran,Supermarket Flowers,2144
1643,03/05/2017 23:02,77,Ed Sheeran,Save Myself,1638
1644,03/05/2017 23:02,84,Ed Sheeran,New Man,1531
1645,03/05/2017 23:02,91,Ed Sheeran,How Would You Feel (Paean),1431
1646,03/05/2017 23:32,1,Ed Sheeran,Shape of You,26708
1647,03/05/2017 23:32,9,Ed Sheeran,Perfect,7424
1648,03/05/2017 23:32,23,Ed Sheeran,Dive,4678
1649,03/05/2017 23:32,28,Ed Sheeran,Castle on the Hill,3805
1650,03/05/2017 23:32,44,Ed Sheeran,Happier,2957
1651,03/05/2017 23:32,45,Ed Sheeran,Galway Girl,2755
1652,03/05/2017 23:32,46,Ed Sheeran,Thinking Out Loud,2748
1653,03/05/2017 23:32,60,Ed Sheeran,Supermarket Flowers,2178
1654,03/05/2017 23:32,77,Ed Sheeran,Save Myself,1673
1655,03/05/2017 23:32,84,Ed Sheeran,New Man,1536
1656,03/05/2017 23:32,90,Ed Sheeran,How Would You Feel (Paean),1435
1657,03/06/2017 00:02,1,Ed Sheeran,Shape of You,26644
1658,03/06/2017 00:02,9,Ed Sheeran,Perfect,7406
1659,03/06/2017 00:02,23,Ed Sheeran,Dive,4667
1660,03/06/2017 00:02,28,Ed Sheeran,Castle on the Hill,3796
1661,03/06/2017 00:02,44,Ed Sheeran,Happier,2950
1662,03/06/2017 00:02,45,Ed Sheeran,Galway Girl,2748
1663,03/06/2017 00:02,46,Ed Sheeran,Thinking Out Loud,2742
1664,03/06/2017 00:02,60,Ed Sheeran,Supermarket Flowers,2173
1665,03/06/2017 00:02,77,Ed Sheeran,Save Myself,1668
1666,03/06/2017 00:02,84,Ed Sheeran,New Man,1532
1667,03/06/2017 00:02,90,Ed Sheeran,How Would You Feel (Paean),1431
1668,03/06/2017 00:32,1,Ed Sheeran,Shape of You,26581
1669,03/06/2017 00:32,9,Ed Sheeran,Perfect,7388
1670,03/06/2017 00:32,23,Ed Sheeran,Dive,4656
1671,03/06/2017 00:32,28,Ed Sheeran,Castle on the Hill,3787
1672,03/06/2017 00:32,44,Ed Sheeran,Happier,2943
1673,03/06/2017 00:32,45,Ed Sheeran,Galway Girl,2742
1674,03/06/2017 00:32,46,Ed Sheeran,Thinking Out Loud,2735
1675,03/06/2017 00:32,60,Ed Sheeran,Supermarket Flowers,2167
1676,03/06/2017 00:32,77,Ed Sheeran,Save Myself,1665
1677,03/06/2017 00:32,84,Ed Sheeran,New Man,1528
1678,03/06/2017 00:32,90,Ed Sheeran,How Would You Feel (Paean),1428
1679,03/06/2017 01:02,1,Ed Sheeran,Shape of You,26519
1680,03/06/2017 01:02,9,Ed Sheeran,Perfect,7371
1681,03/06/2017 01:02,23,Ed Sheeran,Dive,4645
1682,03/06/2017 01:02,28,Ed Sheeran,Castle on the Hill,3778
1683,03/06/2017 01:02,44,Ed Sheeran,Happier,2936
1684,03/06/2017 01:02,45,Ed Sheeran,Galway Girl,2735
1685,03/06/2017 01:02,46,Ed Sheeran,Thinking Out Loud,2729
1686,03/06/2017 01:02,60,Ed Sheeran,Supermarket Flowers,2162
1687,03/06/2017 01:02,77,Ed Sheeran,Save Myself,1661
1688,03/06/2017 01:02,84,Ed Sheeran,New Man,1525
1689,03/06/2017 01:02,90,Ed Sheeran,How Would You Feel (Paean),1424
1690,03/06/2017 01:32,1,Ed Sheeran,Shape of You,26459
1691,03/06/2017 01:32,9,Ed Sheeran,Perfect,7354
1692,03/06/2017 01:32,23,Ed Sheeran,Dive,4635
1693,03/06/2017 01:32,28,Ed Sheeran,Castle on the Hill,3769
1694,03/06/2017 01:32,44,Ed Sheeran,Happier,2930
1695,03/06/2017 01:32,45,Ed Sheeran,Galway Girl,2729
1696,03/06/2017 01:32,46,Ed Sheeran,Thinking Out Loud,2723
1697,03/06/2017 01:32,60,Ed Sheeran,Supermarket Flowers,2158
1698,03/06/2017 01:32,77,Ed Sheeran,Save Myself,1657
1699,03/06/2017 01:32,84,Ed Sheeran,New Man,1521
1700,03/06/2017 01:32,90,Ed Sheeran,How Would You Feel (Paean),1421
1701,03/06/2017 02:02,1,Ed Sheeran,Shape of You,26401
1702,03/06/2017 02:02,9,Ed Sheeran,Perfect,7338
1703,03/06/2017 02:02,23,Ed Sheeran,Dive,4625
1704,03/06/2017 02:02,28,Ed Sheeran,Castle on the Hill,3761
1705,03/06/2017 02:02,44,Ed Sheeran,Happier,2923
1706,03/06/2017 02:02,45,Ed Sheeran,Galway Girl,2723
1707,03/06/2017 02:02,46,Ed Sheeran,Thinking Out Loud,2717
1708,03/06/2017 02:02,60,Ed Sheeran,Supermarket Flowers,2153
1709,03/06/2017 02:02,77,Ed Sheeran,Save Myself,1653
1710,03/06/2017 02:02,84,Ed Sheeran,New Man,1518
1711,03/06/2017 02:02,90,Ed Sheeran,How Would You Feel (Paean),1418
1712,03/06/2017 02:32,1,Ed Sheeran,Shape of You,26344
1713,03/06/2017 02:32,9,Ed Sheeran,Perfect,7322
1714,03/06/2017 02:32,23,Ed Sheeran,Dive,4615
1715,03/06/2017 02:32,28,Ed Sheeran,Castle on the Hill,3753
1716,03/06/2017 02:32,44,Ed Sheeran,Happier,2917
1717,03/06/2017 02:32,45,Ed Sheeran,Galway Girl,2717
1718,03/06/2017 02:32,46,Ed Sheeran,Thinking Out Loud,2711
1719,03/06/2017 02:32,60,Ed Sheeran,Supermarket Flowers,2148
1720,03/06/2017 02:32,77,Ed Sheeran,Save Myself,1650
1721,03/06/2017 02:32,84,Ed Sheeran,New Man,1515
1722,03/06/2017 02:32,90,Ed Sheeran,How Would You Feel (Paean),1415
1723,03/06/2017 03:02,1,Ed Sheeran,Shape of You,26486
1724,03/06/2017 03:02,9,Ed Sheeran,Perfect,7407
1725,03/06/2017 03:02,23,Ed Sheeran,Dive,4669
1726,03/06/2017 03:02,28,Ed Sheeran,Castle on the Hill,3776
1727,03/06/2017 03:02,43,Ed Sheeran,Happier,2962
1728,03/06/2017 03:02,46,Ed Sheeran,Galway Girl,2739
1729,03/06/2017 03:02,48,Ed Sheeran,Thinking Out Loud,2729
1730,03/06/2017 03:02,60,Ed Sheeran,Supermarket Flowers,2176
1731,03/06/2017 03:02,76,Ed Sheeran,Save Myself,1678
1732,03/06/2017 03:02,83,Ed Sheeran,New Man,1526
1733,03/06/2017 03:02,89,Ed Sheeran,How Would You Feel (Paean),1429
1734,03/06/2017 03:32,1,Ed Sheeran,Shape of You,26432
1735,03/06/2017 03:32,9,Ed Sheeran,Perfect,7392
1736,03/06/2017 03:32,23,Ed Sheeran,Dive,4659
1737,03/06/2017 03:32,28,Ed Sheeran,Castle on the Hill,3769
1738,03/06/2017 03:32,43,Ed Sheeran,Happier,2956
1739,03/06/2017 03:32,46,Ed Sheeran,Galway Girl,2733
1740,03/06/2017 03:32,48,Ed Sheeran,Thinking Out Loud,2723
1741,03/06/2017 03:32,60,Ed Sheeran,Supermarket Flowers,2171
1742,03/06/2017 03:32,76,Ed Sheeran,Save Myself,1675
1743,03/06/2017 03:32,83,Ed Sheeran,New Man,1523
1744,03/06/2017 03:32,89,Ed Sheeran,How Would You Feel (Paean),1426
1745,03/06/2017 04:02,1,Ed Sheeran,Shape of You,26379
1746,03/06/2017 04:02,9,Ed Sheeran,Perfect,7377
1747,03/06/2017 04:02,23,Ed Sheeran,Dive,4650
1748,03/06/2017 04:02,28,Ed Sheeran,Castle on the Hill,3761
1749,03/06/2017 04:02,43,Ed Sheeran,Happier,2950
1750,03/06/2017 04:02,46,Ed Sheeran,Galway Girl,2727
1751,03/06/2017 04:02,48,Ed Sheeran,Thinking Out Loud,2718
1752,03/06/2017 04:02,60,Ed Sheeran,Supermarket Flowers,2167
1753,03/06/2017 04:02,76,Ed Sheeran,Save Myself,1671
1754,03/06/2017 04:02,83,Ed Sheeran,New Man,1520
1755,03/06/2017 04:02,89,Ed Sheeran,How Would You Feel (Paean),1423
1756,03/06/2017 04:32,1,Ed Sheeran,Shape of You,26328
1757,03/06/2017 04:32,9,Ed Sheeran,Perfect,7363
1758,03/06/2017 04:32,23,Ed Sheeran,Dive,4641
