,time,rank,artist,song,sales
0,02/22/2017 16:12,100,The Chainsmokers & Coldplay,Something Just Like This,1206
1,02/22/2017 16:30,17,The Chainsmokers & Coldplay,Something Just Like This,5342
2,02/22/2017 16:31,17,The Chainsmokers & Coldplay,Something Just Like This,5342
3,02/22/2017 17:01,17,The Chainsmokers & Coldplay,Something Just Like This,5354
4,02/22/2017 17:31,17,The Chainsmokers & Coldplay,Something Just Like This,5355
5,02/22/2017 18:01,17,The Chainsmokers & Coldplay,Something Just Like This,5356
6,02/22/2017 18:32,8,The Chainsmokers & Coldplay,Something Just Like This,7888
7,02/22/2017 19:02,8,The Chainsmokers & Coldplay,Something Just Like This,7907
8,02/22/2017 19:32,8,The Chainsmokers & Coldplay,Something Just Like This,7909
9,02/22/2017 20:54,6,The Chainsmokers & Coldplay,Something Just Like This,9751
10,02/22/2017 21:24,6,The Chainsmokers & Coldplay,Something Just Like This,9753
11,02/22/2017 21:54,6,The Chainsmokers & Coldplay,Something Just Like This,9910
12,02/22/2017 22:24,6,The Chainsmokers & Coldplay,Something Just Like This,9979
13,02/22/2017 22:54,6,The Chainsmokers & Coldplay,Something Just Like This,9981
14,02/22/2017 23:24,6,The Chainsmokers & Coldplay,Something Just Like This,9983
15,02/22/2017 23:54,4,The Chainsmokers & Coldplay,Something Just Like This,11163
16,02/23/2017 00:24,4,The Chainsmokers & Coldplay,Something Just Like This,11166
17,02/23/2017 00:54,4,The Chainsmokers & Coldplay,Something Just Like This,11168
18,02/23/2017 01:24,4,The Chainsmokers & Coldplay,Something Just Like This,11171
19,02/23/2017 01:54,4,The Chainsmokers & Coldplay,Something Just Like This,11173
20,02/23/2017 02:24,3,The Chainsmokers & Coldplay,Something Just Like This,11689
21,02/23/2017 02:54,3,The Chainsmokers & Coldplay,Something Just Like This,11692
22,02/23/2017 03:24,3,The Chainsmokers & Coldplay,Something Just Like This,11695
23,02/23/2017 03:54,3,The Chainsmokers & Coldplay,Something Just Like This,11698
24,02/23/2017 04:24,2,The Chainsmokers & Coldplay,Something Just Like This,12547
25,02/23/2017 04:54,2,The Chainsmokers & Coldplay,Something Just Like This,12440
26,02/23/2017 05:25,2,The Chainsmokers & Coldplay,Something Just Like This,15606
27,02/23/2017 05:55,2,The Chainsmokers & Coldplay,Something Just Like This,15610
28,02/23/2017 06:25,2,The Chainsmokers & Coldplay,Something Just Like This,15615
29,02/23/2017 06:55,2,The Chainsmokers & Coldplay,Something Just Like This,14846
30,02/23/2017 07:25,2,The Chainsmokers & Coldplay,Something Just Like This,14851
31,02/23/2017 07:55,2,The Chainsmokers & Coldplay,Something Just Like This,15020
32,02/23/2017 08:25,2,The Chainsmokers & Coldplay,Something Just Like This,15025
33,02/23/2017 08:55,2,The Chainsmokers & Coldplay,Something Just Like This,15031
34,02/23/2017 09:25,2,The Chainsmokers & Coldplay,Something Just Like This,19377
35,02/23/2017 09:55,2,The Chainsmokers & Coldplay,Something Just Like This,19385
36,02/23/2017 10:26,2,The Chainsmokers & Coldplay,Something Just Like This,19393
37,02/23/2017 10:56,2,The Chainsmokers & Coldplay,Something Just Like This,20420
38,02/23/2017 11:26,2,The Chainsmokers & Coldplay,Something Just Like This,20429
39,02/23/2017 11:56,2,The Chainsmokers & Coldplay,Something Just Like This,20758
40,02/23/2017 12:26,2,The Chainsmokers & Coldplay,Something Just Like This,20767
41,02/23/2017 12:57,2,The Chainsmokers & Coldplay,Something Just Like This,20777
42,02/23/2017 13:27,2,The Chainsmokers & Coldplay,Something Just Like This,21417
43,02/23/2017 13:57,2,The Chainsmokers & Coldplay,Something Just Like This,21427
44,02/23/2017 14:27,2,The Chainsmokers & Coldplay,Something Just Like This,21438
45,02/23/2017 14:57,2,The Chainsmokers & Coldplay,Something Just Like This,21449
46,02/23/2017 15:27,2,The Chainsmokers & Coldplay,Something Just Like This,21460
47,02/23/2017 15:57,2,The Chainsmokers & Coldplay,Something Just Like This,21591
48,02/23/2017 16:27,2,The Chainsmokers & Coldplay,Something Just Like This,21603
49,02/23/2017 17:42,2,The Chainsmokers & Coldplay,Something Just Like This,21635
50,02/23/2017 18:12,1,The Chainsmokers & Coldplay,Something Just Like This,21641
51,02/23/2017 18:42,1,The Chainsmokers & Coldplay,Something Just Like This,21655
52,02/23/2017 19:12,1,The Chainsmokers & Coldplay,Something Just Like This,21954
53,02/23/2017 19:42,1,The Chainsmokers & Coldplay,Something Just Like This,21969
54,02/23/2017 20:12,1,The Chainsmokers & Coldplay,Something Just Like This,21984
55,02/23/2017 21:27,1,The Chainsmokers & Coldplay,Something Just Like This,21509
56,02/23/2017 21:57,1,The Chainsmokers & Coldplay,Something Just Like This,21526
57,02/23/2017 22:27,1,The Chainsmokers & Coldplay,Something Just Like This,21543
58,02/23/2017 22:57,1,The Chainsmokers & Coldplay,Something Just Like This,21841
59,02/23/2017 23:27,1,The Chainsmokers & Coldplay,Something Just Like This,21859
60,02/23/2017 23:57,1,The Chainsmokers & Coldplay,Something Just Like This,21879
61,02/24/2017 00:27,1,The Chainsmokers & Coldplay,Something Just Like This,33910
62,02/24/2017 00:57,1,The Chainsmokers & Coldplay,Something Just Like This,33942
63,02/24/2017 01:27,1,The Chainsmokers & Coldplay,Something Just Like This,33975
64,02/24/2017 01:57,1,The Chainsmokers & Coldplay,Something Just Like This,34009
65,02/24/2017 02:27,1,The Chainsmokers & Coldplay,Something Just Like This,34044
66,02/24/2017 02:57,1,The Chainsmokers & Coldplay,Something Just Like This,23211
67,02/24/2017 03:27,1,The Chainsmokers & Coldplay,Something Just Like This,23237
68,02/24/2017 03:57,1,The Chainsmokers & Coldplay,Something Just Like This,23263
69,02/24/2017 04:27,1,The Chainsmokers & Coldplay,Something Just Like This,23290
70,02/24/2017 04:57,1,The Chainsmokers & Coldplay,Something Just Like This,23317
71,02/24/2017 05:27,1,The Chainsmokers & Coldplay,Something Just Like This,32331
72,02/24/2017 05:57,1,The Chainsmokers & Coldplay,Something Just Like This,32372
73,02/24/2017 06:27,1,The Chainsmokers & Coldplay,Something Just Like This,33039
74,02/24/2017 06:57,1,The Chainsmokers & Coldplay,Something Just Like This,33083
75,02/24/2017 07:27,1,The Chainsmokers & Coldplay,Something Just Like This,33128
76,02/24/2017 07:57,1,The Chainsmokers & Coldplay,Something Just Like This,22577
77,02/24/2017 08:28,1,The Chainsmokers & Coldplay,Something Just Like This,25201
78,02/24/2017 08:58,1,The Chainsmokers & Coldplay,Something Just Like This,25239
79,02/24/2017 09:28,1,The Chainsmokers & Coldplay,Something Just Like This,25278
80,02/24/2017 09:58,1,The Chainsmokers & Coldplay,Something Just Like This,22468
81,02/24/2017 11:00,1,The Chainsmokers & Coldplay,Something Just Like This,22545
82,02/24/2017 11:30,1,The Chainsmokers & Coldplay,Something Just Like This,22584
83,02/24/2017 12:00,1,The Chainsmokers & Coldplay,Something Just Like This,22097
84,02/24/2017 12:30,1,The Chainsmokers & Coldplay,Something Just Like This,22137
85,02/24/2017 13:00,1,The Chainsmokers & Coldplay,Something Just Like This,22179
86,02/24/2017 13:31,1,The Chainsmokers & Coldplay,Something Just Like This,22999
87,02/24/2017 14:01,1,The Chainsmokers & Coldplay,Something Just Like This,23044
88,02/24/2017 14:31,1,The Chainsmokers & Coldplay,Something Just Like This,22215
89,02/24/2017 15:01,1,The Chainsmokers & Coldplay,Something Just Like This,22261
90,02/24/2017 15:31,1,The Chainsmokers & Coldplay,Something Just Like This,22308
91,02/24/2017 16:01,1,The Chainsmokers & Coldplay,Something Just Like This,22936
92,02/24/2017 16:31,1,The Chainsmokers & Coldplay,Something Just Like This,21764
93,02/24/2017 17:01,1,The Chainsmokers & Coldplay,Something Just Like This,23039
94,02/24/2017 17:31,1,The Chainsmokers & Coldplay,Something Just Like This,21864
95,02/24/2017 18:01,1,The Chainsmokers & Coldplay,Something Just Like This,21916
96,02/24/2017 18:31,1,The Chainsmokers & Coldplay,Something Just Like This,21969
97,02/24/2017 19:54,1,The Chainsmokers & Coldplay,Something Just Like This,21212
98,02/24/2017 20:24,1,The Chainsmokers & Coldplay,Something Just Like This,21268
99,02/24/2017 20:54,1,The Chainsmokers & Coldplay,Something Just Like This,21325
100,02/24/2017 21:25,1,The Chainsmokers & Coldplay,Something Just Like This,21384
101,02/24/2017 21:55,1,The Chainsmokers & Coldplay,Something Just Like This,20793
102,02/24/2017 22:25,1,The Chainsmokers & Coldplay,Something Just Like This,20812
103,02/24/2017 22:55,1,The Chainsmokers & Coldplay,Something Just Like This,20912
104,02/24/2017 23:25,1,The Chainsmokers & Coldplay,Something Just Like This,20974
105,02/24/2017 23:55,1,The Chainsmokers & Coldplay,Something Just Like This,20957
106,02/25/2017 00:25,1,The Chainsmokers & Coldplay,Something Just Like This,21021
107,02/25/2017 00:55,1,The Chainsmokers & Coldplay,Something Just Like This,21085
108,02/25/2017 01:25,1,The Chainsmokers & Coldplay,Something Just Like This,21151
109,02/25/2017 01:55,1,The Chainsmokers & Coldplay,Something Just Like This,21218
110,02/25/2017 02:25,1,The Chainsmokers & Coldplay,Something Just Like This,21448
111,02/25/2017 02:55,1,The Chainsmokers & Coldplay,Something Just Like This,22022
112,02/25/2017 03:25,1,The Chainsmokers & Coldplay,Something Just Like This,22094
113,02/25/2017 03:55,1,The Chainsmokers & Coldplay,Something Just Like This,22166
114,02/25/2017 04:25,1,The Chainsmokers & Coldplay,Something Just Like This,22067
115,02/25/2017 04:55,1,The Chainsmokers & Coldplay,Something Just Like This,22140
116,02/25/2017 05:25,1,The Chainsmokers & Coldplay,Something Just Like This,22214
117,02/25/2017 05:56,1,The Chainsmokers & Coldplay,Something Just Like This,22288
118,02/25/2017 06:26,1,The Chainsmokers & Coldplay,Something Just Like This,22760
119,02/25/2017 06:56,2,The Chainsmokers & Coldplay,Something Just Like This,22510
120,02/25/2017 07:26,1,The Chainsmokers & Coldplay,Something Just Like This,22911
121,02/25/2017 07:56,2,The Chainsmokers & Coldplay,Something Just Like This,22793
122,02/25/2017 08:26,2,The Chainsmokers & Coldplay,Something Just Like This,22868
123,02/25/2017 08:56,2,The Chainsmokers & Coldplay,Something Just Like This,23451
124,02/25/2017 09:26,2,The Chainsmokers & Coldplay,Something Just Like This,21411
125,02/25/2017 09:56,2,The Chainsmokers & Coldplay,Something Just Like This,21478
126,02/25/2017 10:26,2,The Chainsmokers & Coldplay,Something Just Like This,21545
127,02/25/2017 10:56,2,The Chainsmokers & Coldplay,Something Just Like This,21610
128,02/25/2017 11:26,2,The Chainsmokers & Coldplay,Something Just Like This,21055
129,02/25/2017 11:56,2,The Chainsmokers & Coldplay,Something Just Like This,21737
130,02/25/2017 12:26,2,The Chainsmokers & Coldplay,Something Just Like This,21174
131,02/25/2017 12:56,2,The Chainsmokers & Coldplay,Something Just Like This,21231
132,02/25/2017 13:26,2,The Chainsmokers & Coldplay,Something Just Like This,21286
133,02/25/2017 13:56,2,The Chainsmokers & Coldplay,Something Just Like This,19856
134,02/25/2017 14:26,2,The Chainsmokers & Coldplay,Something Just Like This,20293
135,02/25/2017 14:56,2,The Chainsmokers & Coldplay,Something Just Like This,20338
136,02/25/2017 15:26,2,The Chainsmokers & Coldplay,Something Just Like This,19987
137,02/25/2017 15:56,2,The Chainsmokers & Coldplay,Something Just Like This,20026
138,02/25/2017 16:26,2,The Chainsmokers & Coldplay,Something Just Like This,20061
139,02/25/2017 16:56,2,The Chainsmokers & Coldplay,Something Just Like This,19386
140,02/25/2017 17:26,2,The Chainsmokers & Coldplay,Something Just Like This,19414
141,02/25/2017 17:57,2,The Chainsmokers & Coldplay,Something Just Like This,19438
142,02/25/2017 18:27,2,The Chainsmokers & Coldplay,Something Just Like This,19459
143,02/25/2017 18:57,2,The Chainsmokers & Coldplay,Something Just Like This,18821
144,02/25/2017 19:27,2,The Chainsmokers & Coldplay,Something Just Like This,19054
145,02/25/2017 19:57,2,The Chainsmokers & Coldplay,Something Just Like This,19064
146,02/25/2017 20:27,2,The Chainsmokers & Coldplay,Something Just Like This,19070
147,02/25/2017 20:57,2,The Chainsmokers & Coldplay,Something Just Like This,18324
148,02/25/2017 21:27,2,The Chainsmokers & Coldplay,Something Just Like This,18323
149,02/25/2017 21:57,2,The Chainsmokers & Coldplay,Something Just Like This,18318
150,02/25/2017 22:27,2,The Chainsmokers & Coldplay,Something Just Like This,18309
151,02/25/2017 22:57,2,The Chainsmokers & Coldplay,Something Just Like This,17796
152,02/25/2017 23:27,2,The Chainsmokers & Coldplay,Something Just Like This,18282
153,02/25/2017 23:57,2,The Chainsmokers & Coldplay,Something Just Like This,17864
154,02/26/2017 00:27,2,The Chainsmokers & Coldplay,Something Just Like This,17842
155,02/26/2017 00:57,2,The Chainsmokers & Coldplay,Something Just Like This,17817
156,02/26/2017 01:27,2,The Chainsmokers & Coldplay,Something Just Like This,17790
157,02/26/2017 01:57,2,The Chainsmokers & Coldplay,Something Just Like This,17759
158,02/26/2017 02:27,2,The Chainsmokers & Coldplay,Something Just Like This,17725
159,02/26/2017 02:57,2,The Chainsmokers & Coldplay,Something Just Like This,18020
160,02/26/2017 03:27,2,The Chainsmokers & Coldplay,Something Just Like This,17740
161,02/26/2017 03:57,2,The Chainsmokers & Coldplay,Something Just Like This,17699
162,02/26/2017 04:27,2,The Chainsmokers & Coldplay,Something Just Like This,17895
163,02/26/2017 04:57,2,The Chainsmokers & Coldplay,Something Just Like This,17849
164,02/26/2017 05:27,2,The Chainsmokers & Coldplay,Something Just Like This,17254
165,02/26/2017 05:57,2,The Chainsmokers & Coldplay,Something Just Like This,17206
166,02/26/2017 06:28,2,The Chainsmokers & Coldplay,Something Just Like This,17157
167,02/26/2017 06:58,2,The Chainsmokers & Coldplay,Something Just Like This,17259
168,02/26/2017 07:28,2,The Chainsmokers & Coldplay,Something Just Like This,17207
169,02/26/2017 07:58,2,The Chainsmokers & Coldplay,Something Just Like This,17154
170,02/26/2017 08:28,2,The Chainsmokers & Coldplay,Something Just Like This,17100
171,02/26/2017 08:58,2,The Chainsmokers & Coldplay,Something Just Like This,17046
172,02/26/2017 09:28,2,The Chainsmokers & Coldplay,Something Just Like This,16072
173,02/26/2017 09:58,2,The Chainsmokers & Coldplay,Something Just Like This,16020
174,02/26/2017 10:28,2,The Chainsmokers & Coldplay,Something Just Like This,15967
175,02/26/2017 10:58,2,The Chainsmokers & Coldplay,Something Just Like This,17027
176,02/26/2017 11:28,2,The Chainsmokers & Coldplay,Something Just Like This,16970
177,02/26/2017 11:58,2,The Chainsmokers & Coldplay,Something Just Like This,16914
178,02/26/2017 12:28,2,The Chainsmokers & Coldplay,Something Just Like This,15403
179,02/26/2017 12:58,2,The Chainsmokers & Coldplay,Something Just Like This,15352
180,02/26/2017 13:28,2,The Chainsmokers & Coldplay,Something Just Like This,15737
181,02/26/2017 13:58,2,The Chainsmokers & Coldplay,Something Just Like This,15038
182,02/26/2017 14:28,2,The Chainsmokers & Coldplay,Something Just Like This,15103
183,02/26/2017 14:58,2,The Chainsmokers & Coldplay,Something Just Like This,15054
184,02/26/2017 15:28,2,The Chainsmokers & Coldplay,Something Just Like This,15005
185,02/26/2017 15:58,2,The Chainsmokers & Coldplay,Something Just Like This,14650
186,02/26/2017 16:28,2,The Chainsmokers & Coldplay,Something Just Like This,14632
187,02/26/2017 16:58,2,The Chainsmokers & Coldplay,Something Just Like This,14559
188,02/26/2017 17:29,2,The Chainsmokers & Coldplay,Something Just Like This,14514
189,02/26/2017 17:59,2,The Chainsmokers & Coldplay,Something Just Like This,14834
190,02/26/2017 18:29,2,The Chainsmokers & Coldplay,Something Just Like This,14790
191,02/26/2017 18:59,2,The Chainsmokers & Coldplay,Something Just Like This,15707
192,02/26/2017 19:29,2,The Chainsmokers & Coldplay,Something Just Like This,13778
193,02/26/2017 19:59,2,The Chainsmokers & Coldplay,Something Just Like This,15617
194,02/26/2017 20:29,2,The Chainsmokers & Coldplay,Something Just Like This,15573
195,02/26/2017 20:59,2,The Chainsmokers & Coldplay,Something Just Like This,13321
196,02/26/2017 21:29,2,The Chainsmokers & Coldplay,Something Just Like This,13285
197,02/26/2017 21:59,2,The Chainsmokers & Coldplay,Something Just Like This,25617
198,02/26/2017 22:16,2,The Chainsmokers & Coldplay,Something Just Like This,25579
199,02/26/2017 22:48,2,The Chainsmokers & Coldplay,Something Just Like This,25510
200,02/26/2017 23:18,2,The Chainsmokers & Coldplay,Something Just Like This,12950
201,02/26/2017 23:48,2,The Chainsmokers & Coldplay,Something Just Like This,12918
202,02/27/2017 00:18,2,The Chainsmokers & Coldplay,Something Just Like This,12911
203,02/27/2017 00:48,2,The Chainsmokers & Coldplay,Something Just Like This,12881
204,02/27/2017 01:18,2,The Chainsmokers & Coldplay,Something Just Like This,12852
205,02/27/2017 01:48,2,The Chainsmokers & Coldplay,Something Just Like This,12823
206,02/27/2017 02:18,2,The Chainsmokers & Coldplay,Something Just Like This,13209
207,02/27/2017 02:48,2,The Chainsmokers & Coldplay,Something Just Like This,13181
208,02/27/2017 03:18,2,The Chainsmokers & Coldplay,Something Just Like This,12547
209,02/27/2017 03:48,2,The Chainsmokers & Coldplay,Something Just Like This,13127
210,02/27/2017 04:18,2,The Chainsmokers & Coldplay,Something Just Like This,13101
211,02/27/2017 04:48,2,The Chainsmokers & Coldplay,Something Just Like This,12468
212,02/27/2017 05:18,2,The Chainsmokers & Coldplay,Something Just Like This,12445
213,02/27/2017 05:48,2,The Chainsmokers & Coldplay,Something Just Like This,12422
214,02/27/2017 06:18,2,The Chainsmokers & Coldplay,Something Just Like This,12820
215,02/27/2017 06:48,2,The Chainsmokers & Coldplay,Something Just Like This,12797
216,02/27/2017 08:08,2,The Chainsmokers & Coldplay,Something Just Like This,12560
217,02/27/2017 08:38,2,The Chainsmokers & Coldplay,Something Just Like This,14906
218,02/27/2017 09:08,2,The Chainsmokers & Coldplay,Something Just Like This,14883
219,02/27/2017 09:38,2,The Chainsmokers & Coldplay,Something Just Like This,12617
220,02/27/2017 10:08,2,The Chainsmokers & Coldplay,Something Just Like This,12461
221,02/27/2017 10:38,2,The Chainsmokers & Coldplay,Something Just Like This,12581
222,02/27/2017 11:08,2,The Chainsmokers & Coldplay,Something Just Like This,12564
223,02/27/2017 11:38,2,The Chainsmokers & Coldplay,Something Just Like This,12547
224,02/27/2017 12:08,3,The Chainsmokers & Coldplay,Something Just Like This,12384
225,02/27/2017 12:38,3,The Chainsmokers & Coldplay,Something Just Like This,12573
226,02/27/2017 13:08,3,The Chainsmokers & Coldplay,Something Just Like This,12557
227,02/27/2017 13:38,3,The Chainsmokers & Coldplay,Something Just Like This,12312
228,02/27/2017 14:09,3,The Chainsmokers & Coldplay,Something Just Like This,12320
229,02/27/2017 14:39,3,The Chainsmokers & Coldplay,Something Just Like This,12306
230,02/27/2017 15:09,3,The Chainsmokers & Coldplay,Something Just Like This,12337
231,02/27/2017 15:39,3,The Chainsmokers & Coldplay,Something Just Like This,12324
232,02/27/2017 16:09,3,The Chainsmokers & Coldplay,Something Just Like This,12312
233,02/27/2017 16:39,3,The Chainsmokers & Coldplay,Something Just Like This,12169
234,02/27/2017 17:09,3,The Chainsmokers & Coldplay,Something Just Like This,12202
235,02/27/2017 17:39,3,The Chainsmokers & Coldplay,Something Just Like This,12190
236,02/27/2017 18:09,3,The Chainsmokers & Coldplay,Something Just Like This,12135
237,02/27/2017 18:39,3,The Chainsmokers & Coldplay,Something Just Like This,11876
238,02/27/2017 19:09,3,The Chainsmokers & Coldplay,Something Just Like This,11865
239,02/27/2017 19:39,3,The Chainsmokers & Coldplay,Something Just Like This,11856
240,02/27/2017 20:46,3,The Chainsmokers & Coldplay,Something Just Like This,11835
241,02/27/2017 21:16,3,The Chainsmokers & Coldplay,Something Just Like This,11600
242,02/27/2017 21:46,3,The Chainsmokers & Coldplay,Something Just Like This,11743
243,02/27/2017 22:16,3,The Chainsmokers & Coldplay,Something Just Like This,11735
244,02/27/2017 22:46,3,The Chainsmokers & Coldplay,Something Just Like This,11748
245,02/27/2017 23:16,3,The Chainsmokers & Coldplay,Something Just Like This,11573
246,02/27/2017 23:46,3,The Chainsmokers & Coldplay,Something Just Like This,11565
247,02/28/2017 00:16,3,The Chainsmokers & Coldplay,Something Just Like This,11558
248,02/28/2017 00:46,3,The Chainsmokers & Coldplay,Something Just Like This,11551
249,02/28/2017 01:17,3,The Chainsmokers & Coldplay,Something Just Like This,11544
250,02/28/2017 01:47,3,The Chainsmokers & Coldplay,Something Just Like This,11538
251,02/28/2017 02:17,3,The Chainsmokers & Coldplay,Something Just Like This,11671
252,02/28/2017 02:47,3,The Chainsmokers & Coldplay,Something Just Like This,11665
253,02/28/2017 03:17,3,The Chainsmokers & Coldplay,Something Just Like This,11659
254,02/28/2017 03:47,3,The Chainsmokers & Coldplay,Something Just Like This,11653
255,02/28/2017 04:17,3,The Chainsmokers & Coldplay,Something Just Like This,11642
256,02/28/2017 04:47,3,The Chainsmokers & Coldplay,Something Just Like This,11636
257,02/28/2017 05:17,3,The Chainsmokers & Coldplay,Something Just Like This,11631
258,02/28/2017 05:47,3,The Chainsmokers & Coldplay,Something Just Like This,11670
259,02/28/2017 06:17,3,The Chainsmokers & Coldplay,Something Just Like This,11665
260,02/28/2017 06:47,3,The Chainsmokers & Coldplay,Something Just Like This,11576
261,02/28/2017 07:17,3,The Chainsmokers & Coldplay,Something Just Like This,11572
262,02/28/2017 07:47,3,The Chainsmokers & Coldplay,Something Just Like This,11779
263,02/28/2017 08:17,3,The Chainsmokers & Coldplay,Something Just Like This,11563
264,02/28/2017 08:47,3,The Chainsmokers & Coldplay,Something Just Like This,11558
265,02/28/2017 09:17,2,The Chainsmokers & Coldplay,Something Just Like This,11918
266,02/28/2017 10:43,2,The Chainsmokers & Coldplay,Something Just Like This,11906
267,02/28/2017 11:13,2,The Chainsmokers & Coldplay,Something Just Like This,11902
268,02/28/2017 11:43,2,The Chainsmokers & Coldplay,Something Just Like This,12106
269,02/28/2017 12:13,2,The Chainsmokers & Coldplay,Something Just Like This,12103
270,02/28/2017 12:43,2,The Chainsmokers & Coldplay,Something Just Like This,12732
271,02/28/2017 13:13,2,The Chainsmokers & Coldplay,Something Just Like This,12728
272,02/28/2017 13:43,2,The Chainsmokers & Coldplay,Something Just Like This,12147
273,02/28/2017 14:13,2,The Chainsmokers & Coldplay,Something Just Like This,12144
274,02/28/2017 14:43,2,The Chainsmokers & Coldplay,Something Just Like This,12141
275,02/28/2017 15:13,2,The Chainsmokers & Coldplay,Something Just Like This,12243
276,02/28/2017 15:43,2,The Chainsmokers & Coldplay,Something Just Like This,12240
277,02/28/2017 16:13,2,The Chainsmokers & Coldplay,Something Just Like This,12111
278,02/28/2017 16:43,2,The Chainsmokers & Coldplay,Something Just Like This,12108
279,02/28/2017 17:13,2,The Chainsmokers & Coldplay,Something Just Like This,12106
280,02/28/2017 17:43,2,The Chainsmokers & Coldplay,Something Just Like This,12235
281,02/28/2017 18:13,2,The Chainsmokers & Coldplay,Something Just Like This,11814
282,02/28/2017 18:44,2,The Chainsmokers & Coldplay,Something Just Like This,11812
283,02/28/2017 19:14,2,The Chainsmokers & Coldplay,Something Just Like This,11810
284,02/28/2017 20:55,2,The Chainsmokers & Coldplay,Something Just Like This,11542
285,02/28/2017 21:25,2,The Chainsmokers & Coldplay,Something Just Like This,11540
286,02/28/2017 21:55,2,The Chainsmokers & Coldplay,Something Just Like This,11766
287,02/28/2017 22:25,2,The Chainsmokers & Coldplay,Something Just Like This,11764
288,02/28/2017 22:55,2,The Chainsmokers & Coldplay,Something Just Like This,11762
289,02/28/2017 23:25,2,The Chainsmokers & Coldplay,Something Just Like This,11496
290,02/28/2017 23:55,2,The Chainsmokers & Coldplay,Something Just Like This,11494
291,03/01/2017 00:26,2,The Chainsmokers & Coldplay,Something Just Like This,11493
292,03/01/2017 00:56,2,The Chainsmokers & Coldplay,Something Just Like This,11491
293,03/01/2017 01:26,2,The Chainsmokers & Coldplay,Something Just Like This,11489
294,03/01/2017 01:56,2,The Chainsmokers & Coldplay,Something Just Like This,11488
295,03/01/2017 02:26,2,The Chainsmokers & Coldplay,Something Just Like This,11487
296,03/01/2017 02:56,2,The Chainsmokers & Coldplay,Something Just Like This,11841
297,03/01/2017 03:26,2,The Chainsmokers & Coldplay,Something Just Like This,11484
298,03/01/2017 03:56,2,The Chainsmokers & Coldplay,Something Just Like This,11839
299,03/01/2017 04:26,2,The Chainsmokers & Coldplay,Something Just Like This,11837
300,03/01/2017 04:56,2,The Chainsmokers & Coldplay,Something Just Like This,11836
301,03/01/2017 05:26,2,The Chainsmokers & Coldplay,Something Just Like This,11627
302,03/01/2017 05:56,2,The Chainsmokers & Coldplay,Something Just Like This,11626
303,03/01/2017 06:26,2,The Chainsmokers & Coldplay,Something Just Like This,11625
304,03/01/2017 06:56,2,The Chainsmokers & Coldplay,Something Just Like This,11726
305,03/01/2017 07:26,2,The Chainsmokers & Coldplay,Something Just Like This,11725
306,03/01/2017 07:56,2,The Chainsmokers & Coldplay,Something Just Like This,11906
307,03/01/2017 08:26,2,The Chainsmokers & Coldplay,Something Just Like This,11879
308,03/01/2017 08:56,2,The Chainsmokers & Coldplay,Something Just Like This,11894
309,03/01/2017 09:26,2,The Chainsmokers & Coldplay,Something Just Like This,11895
310,03/01/2017 10:30,2,The Chainsmokers & Coldplay,Something Just Like This,13849
311,03/01/2017 11:00,2,The Chainsmokers & Coldplay,Something Just Like This,13850
312,03/01/2017 11:30,2,The Chainsmokers & Coldplay,Something Just Like This,12066
313,03/01/2017 12:00,2,The Chainsmokers & Coldplay,Something Just Like This,12067
314,03/01/2017 12:30,2,The Chainsmokers & Coldplay,Something Just Like This,12069
315,03/01/2017 13:00,2,The Chainsmokers & Coldplay,Something Just Like This,12070
316,03/01/2017 13:30,2,The Chainsmokers & Coldplay,Something Just Like This,12152
317,03/01/2017 14:00,2,The Chainsmokers & Coldplay,Something Just Like This,11977
318,03/01/2017 14:31,2,The Chainsmokers & Coldplay,Something Just Like This,11978
319,03/01/2017 15:01,2,The Chainsmokers & Coldplay,Something Just Like This,11980
320,03/01/2017 16:23,2,The Chainsmokers & Coldplay,Something Just Like This,11950
321,03/01/2017 16:53,2,The Chainsmokers & Coldplay,Something Just Like This,11951
322,03/01/2017 17:23,2,The Chainsmokers & Coldplay,Something Just Like This,11953
323,03/01/2017 17:53,2,The Chainsmokers & Coldplay,Something Just Like This,11954
324,03/01/2017 18:23,2,The Chainsmokers & Coldplay,Something Just Like This,11870
325,03/01/2017 18:53,2,The Chainsmokers & Coldplay,Something Just Like This,11872
326,03/01/2017 19:23,2,The Chainsmokers & Coldplay,Something Just Like This,11873
327,03/01/2017 19:53,2,The Chainsmokers & Coldplay,Something Just Like This,11875
328,03/01/2017 20:23,2,The Chainsmokers & Coldplay,Something Just Like This,11877
329,03/01/2017 20:53,2,The Chainsmokers & Coldplay,Something Just Like This,11796
330,03/02/2017 00:20,2,The Chainsmokers & Coldplay,Something Just Like This,11871
331,03/02/2017 00:50,2,The Chainsmokers & Coldplay,Something Just Like This,11873
332,03/02/2017 01:20,2,The Chainsmokers & Coldplay,Something Just Like This,11876
333,03/02/2017 01:50,2,The Chainsmokers & Coldplay,Something Just Like This,11879
334,03/02/2017 02:20,2,The Chainsmokers & Coldplay,Something Just Like This,11882
335,03/02/2017 02:50,3,The Chainsmokers & Coldplay,Something Just Like This,11699
336,03/02/2017 03:21,3,The Chainsmokers & Coldplay,Something Just Like This,11879
337,03/02/2017 03:51,3,The Chainsmokers & Coldplay,Something Just Like This,11882
338,03/02/2017 04:21,3,The Chainsmokers & Coldplay,Something Just Like This,11885
339,03/02/2017 04:51,3,The Chainsmokers & Coldplay,Something Just Like This,11915
340,03/02/2017 05:21,3,The Chainsmokers & Coldplay,Something Just Like This,11919
